Pokedex_ID,Name,HP,Attack,Defense,SpAtk,SpDef,Speed,Total_Stats,Bug,Dark,Dragon,Electric,Fairy,Fighting,Fire,Flying,Ghost,Grass,Ground,Ice,Normal,Poison,Psychic,Rock,Steel,Water
677,Espurr,62,48,54,63,60,68,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
678,Meowstic,74,48,76,83,81,104,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
678,Meowstic-F,74,48,76,83,81,104,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
679,Honedge,45,80,100,35,37,28,325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
680,Doublade,59,110,150,45,49,35,448,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
681,Aegislash,60,50,140,50,140,60,500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
681,Aegislash-Blade,60,140,50,140,50,60,500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
682,Spritzee,78,52,60,63,65,23,341,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
683,Aromatisse,101,72,72,99,89,29,462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
684,Swirlix,62,48,66,59,57,49,341,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
685,Slurpuff,82,80,86,85,75,72,480,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
686,Inkay,53,54,53,37,46,45,288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
687,Malamar,86,92,88,68,75,73,482,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
688,Binacle,42,52,67,39,56,50,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
689,Barbaracle,72,105,115,54,86,68,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
690,Skrelp,50,60,60,60,60,30,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
691,Dragalge,65,75,90,97,123,44,494,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
692,Clauncher,50,53,62,58,63,44,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
693,Clawitzer,71,73,88,120,89,59,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
694,Helioptile,44,38,33,61,43,70,289,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
695,Heliolisk,62,55,52,109,94,109,481,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
696,Tyrunt,58,89,77,45,45,48,362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
697,Tyrantrum,82,121,119,69,59,71,521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
698,Amaura,77,59,50,67,63,46,362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
699,Aurorus,123,77,72,99,92,58,521,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
700,Sylveon,95,65,65,110,130,60,525,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
701,Hawlucha,78,92,75,74,63,118,500,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
702,Dedenne,67,58,57,81,67,101,431,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
703,Carbink,50,50,150,50,150,50,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
704,Goomy,45,50,35,55,75,40,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,Sliggoo,68,75,53,83,113,60,452,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,Sliggoo-Hisui,58,75,83,83,113,40,452,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
706,Goodra,90,100,70,110,150,80,600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,Goodra-Hisui,80,100,100,110,150,60,600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
707,Klefki,57,80,91,80,87,75,470,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
708,Phantump,43,70,48,50,60,38,309,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
709,Trevenant,85,110,76,65,82,56,474,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
710,Pumpkaboo,49,66,70,44,55,51,335,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
710,Pumpkaboo-Small,44,66,70,44,55,56,335,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
710,Pumpkaboo-Large,54,66,70,44,55,46,335,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
710,Pumpkaboo-Super,59,66,70,44,55,41,335,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
711,Gourgeist,65,90,122,58,75,84,494,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
711,Gourgeist-Small,55,85,122,58,75,99,494,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
711,Gourgeist-Large,75,95,122,58,75,69,494,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
711,Gourgeist-Super,85,100,122,58,75,54,494,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
712,Bergmite,55,69,85,32,35,28,304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
713,Avalugg,95,117,184,44,46,28,514,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
713,Avalugg-Hisui,95,127,184,34,36,38,514,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
714,Noibat,40,30,35,45,40,55,245,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
715,Noivern,85,70,80,97,80,123,535,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
716,Xerneas,126,131,95,131,98,99,680,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
716,Xerneas-Neutral,126,131,95,131,98,99,680,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
717,Yveltal,126,131,95,131,98,99,680,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
718,Zygarde,108,100,121,81,95,95,600,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
718,Zygarde-10%,54,100,71,61,85,115,486,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
718,Zygarde-Complete,216,100,121,91,95,85,708,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
719,Diancie,50,100,150,100,150,50,600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
719,Diancie-Mega,50,160,110,160,110,110,700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
720,Hoopa,80,110,60,150,130,70,600,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
720,Hoopa-Unbound,80,160,60,170,130,80,680,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
721,Volcanion,80,110,120,130,90,70,600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
722,Rowlet,68,55,55,50,50,42,320,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
723,Dartrix,78,75,75,70,70,52,420,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
724,Decidueye,78,107,75,100,100,70,530,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
724,Decidueye-Hisui,88,112,80,95,95,60,530,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
725,Litten,45,65,40,60,40,70,320,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
726,Torracat,65,85,50,80,50,90,420,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
727,Incineroar,95,115,90,80,90,60,530,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
728,Popplio,50,54,54,66,56,40,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
729,Brionne,60,69,69,91,81,50,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
730,Primarina,80,74,74,126,116,60,530,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
731,Pikipek,35,75,30,30,30,65,265,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
732,Trumbeak,55,85,50,40,50,75,355,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
733,Toucannon,80,120,75,75,75,60,485,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
734,Yungoos,48,70,30,30,30,45,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
735,Gumshoos,88,110,60,55,60,45,418,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
735,Gumshoos-Totem,88,110,60,55,60,45,418,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736,Grubbin,47,62,45,55,45,46,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,Charjabug,57,82,95,55,75,36,400,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,Vikavolt,77,70,90,145,75,43,500,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,Vikavolt-Totem,77,70,90,145,75,43,500,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,Crabrawler,47,82,57,42,47,63,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
740,Crabominable,97,132,77,62,67,43,478,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
741,Oricorio,75,70,70,98,70,93,476,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
741,Oricorio-Pom-Pom,75,70,70,98,70,93,476,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
741,Oricorio-Pa'u,75,70,70,98,70,93,476,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
741,Oricorio-Sensu,75,70,70,98,70,93,476,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
742,Cutiefly,40,45,40,55,40,84,304,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
743,Ribombee,60,55,60,95,70,124,464,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
743,Ribombee-Totem,60,55,60,95,70,124,464,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
744,Rockruff,45,65,40,30,40,60,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
745,Lycanroc,75,115,65,55,65,112,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
745,Lycanroc-Midnight,85,115,75,55,75,82,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
745,Lycanroc-Dusk,75,117,65,55,65,110,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
746,Wishiwashi,45,20,20,25,25,40,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
746,Wishiwashi-School,45,140,130,140,135,30,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
747,Mareanie,50,53,62,43,52,45,305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
748,Toxapex,50,63,152,53,142,35,495,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
749,Mudbray,70,100,70,45,55,45,385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
750,Mudsdale,100,125,100,55,85,35,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
751,Dewpider,38,40,52,40,72,27,269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
752,Araquanid,68,70,92,50,132,42,454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
752,Araquanid-Totem,68,70,92,50,132,42,454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
753,Fomantis,40,55,35,50,35,35,250,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
754,Lurantis,70,105,90,80,90,45,480,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
754,Lurantis-Totem,70,105,90,80,90,45,480,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
755,Morelull,40,35,55,65,75,15,285,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
756,Shiinotic,60,45,80,90,100,30,405,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
757,Salandit,48,44,40,71,40,77,320,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
758,Salazzle,68,64,60,111,60,117,480,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
758,Salazzle-Totem,68,64,60,111,60,117,480,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
759,Stufful,70,75,50,45,50,50,340,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
760,Bewear,120,125,80,55,60,60,500,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
761,Bounsweet,42,30,38,30,38,32,210,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
762,Steenee,52,40,48,40,48,62,290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
763,Tsareena,72,120,98,50,98,72,510,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
764,Comfey,51,52,90,82,110,100,485,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
765,Oranguru,90,60,80,90,110,60,490,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
766,Passimian,100,120,90,40,60,80,490,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
767,Wimpod,25,35,40,20,30,80,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
768,Golisopod,75,125,140,60,90,40,530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
769,Sandygast,55,55,80,70,45,15,320,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
770,Palossand,85,75,110,100,75,35,480,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
771,Pyukumuku,55,60,130,30,130,5,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
772,Type: Null,95,95,95,95,95,59,534,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
773,Silvally,95,95,95,95,95,95,570,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
773,Silvally-Bug,95,95,95,95,95,95,570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,Silvally-Dark,95,95,95,95,95,95,570,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,Silvally-Dragon,95,95,95,95,95,95,570,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,Silvally-Electric,95,95,95,95,95,95,570,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,Silvally-Fairy,95,95,95,95,95,95,570,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
773,Silvally-Fighting,95,95,95,95,95,95,570,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
773,Silvally-Fire,95,95,95,95,95,95,570,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
773,Silvally-Flying,95,95,95,95,95,95,570,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
773,Silvally-Ghost,95,95,95,95,95,95,570,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
773,Silvally-Grass,95,95,95,95,95,95,570,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
773,Silvally-Ground,95,95,95,95,95,95,570,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
773,Silvally-Ice,95,95,95,95,95,95,570,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
773,Silvally-Poison,95,95,95,95,95,95,570,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
773,Silvally-Psychic,95,95,95,95,95,95,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
773,Silvally-Rock,95,95,95,95,95,95,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
773,Silvally-Steel,95,95,95,95,95,95,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
773,Silvally-Water,95,95,95,95,95,95,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
774,Minior,60,100,60,100,60,120,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
774,Minior-Orange,60,100,60,100,60,120,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
774,Minior-Yellow,60,100,60,100,60,120,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
774,Minior-Green,60,100,60,100,60,120,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
774,Minior-Blue,60,100,60,100,60,120,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
774,Minior-Indigo,60,100,60,100,60,120,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
774,Minior-Violet,60,100,60,100,60,120,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
774,Minior-Meteor,60,60,100,60,100,60,440,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
775,Komala,65,115,65,75,95,65,480,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
776,Turtonator,60,78,135,91,85,36,485,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
777,Togedemaru,65,98,63,40,73,96,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
777,Togedemaru-Totem,65,98,63,40,73,96,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
778,Mimikyu,55,90,80,50,105,96,476,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
778,Mimikyu-Busted,55,90,80,50,105,96,476,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
778,Mimikyu-Totem,55,90,80,50,105,96,476,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
778,Mimikyu-Busted-Totem,55,90,80,50,105,96,476,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
779,Bruxish,68,105,70,70,70,92,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
780,Drampa,78,60,85,135,91,36,485,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
781,Dhelmise,70,131,100,86,90,40,517,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
782,Jangmo-o,45,55,65,45,45,45,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,Hakamo-o,55,75,90,65,70,65,420,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
784,Kommo-o,75,110,125,100,105,85,600,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
784,Kommo-o-Totem,75,110,125,100,105,85,600,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
785,Tapu Koko,70,115,85,95,75,130,570,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
786,Tapu Lele,70,85,75,130,115,95,570,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
787,Tapu Bulu,70,130,115,85,95,75,570,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
788,Tapu Fini,70,75,115,95,130,85,570,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
789,Cosmog,43,29,31,29,31,37,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
790,Cosmoem,43,29,131,29,131,37,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
791,Solgaleo,137,137,107,113,89,97,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
792,Lunala,137,113,89,137,107,97,680,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
793,Nihilego,109,53,47,127,131,103,570,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
794,Buzzwole,107,139,139,53,53,79,570,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
795,Pheromosa,71,137,37,137,37,151,570,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
796,Xurkitree,83,89,71,173,71,83,570,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,Celesteela,97,101,103,107,101,61,570,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
798,Kartana,59,181,131,59,31,109,570,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
799,Guzzlord,223,101,53,97,53,43,570,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,Necrozma,97,107,101,127,89,79,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
800,Necrozma-Dusk-Mane,97,157,127,113,109,77,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
800,Necrozma-Dawn-Wings,97,113,109,157,127,77,680,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
800,Necrozma-Ultra,97,167,97,167,97,129,754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
801,Magearna,80,95,115,130,115,65,600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
801,Magearna-Original,80,95,115,130,115,65,600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
802,Marshadow,90,125,80,90,90,125,600,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
803,Poipole,67,73,67,73,67,73,420,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
804,Naganadel,73,73,73,127,73,121,540,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
805,Stakataka,61,131,211,53,101,13,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
806,Blacephalon,53,127,53,151,79,107,570,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
807,Zeraora,88,112,75,102,80,143,600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,Meltan,46,65,65,55,35,34,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
809,Melmetal,135,143,143,80,65,34,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
809,Melmetal-Gmax,135,143,143,80,65,34,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
810,Grookey,50,65,50,40,40,65,310,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
811,Thwackey,70,85,70,55,60,80,420,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
812,Rillaboom,100,125,90,60,70,85,530,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
812,Rillaboom-Gmax,100,125,90,60,70,85,530,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
813,Scorbunny,50,71,40,40,40,69,310,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
814,Raboot,65,86,60,55,60,94,420,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
815,Cinderace,80,116,75,65,75,119,530,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
815,Cinderace-Gmax,80,116,75,65,75,119,530,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
816,Sobble,50,40,40,70,40,70,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
817,Drizzile,65,60,55,95,55,90,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
818,Inteleon,70,85,65,125,65,120,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
818,Inteleon-Gmax,70,85,65,125,65,120,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
819,Skwovet,70,55,55,35,35,25,275,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
820,Greedent,120,95,95,55,75,20,460,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
821,Rookidee,38,47,35,33,35,57,245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
822,Corvisquire,68,67,55,43,55,77,365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
823,Corviknight,98,87,105,53,85,67,495,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
823,Corviknight-Gmax,98,87,105,53,85,67,495,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
824,Blipbug,25,20,20,25,45,45,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,Dottler,50,35,80,50,90,30,335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
826,Orbeetle,60,45,110,80,120,90,505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
826,Orbeetle-Gmax,60,45,110,80,120,90,505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
827,Nickit,40,28,28,47,52,50,245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,Thievul,70,58,58,87,92,90,455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,Gossifleur,40,40,60,40,60,10,250,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
830,Eldegoss,60,50,90,80,120,60,460,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
831,Wooloo,42,40,55,40,45,48,270,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
832,Dubwool,72,80,100,60,90,88,490,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
833,Chewtle,50,64,50,38,38,44,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
834,Drednaw,90,115,90,48,68,74,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
834,Drednaw-Gmax,90,115,90,48,68,74,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
835,Yamper,59,45,50,40,50,26,270,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,Boltund,69,90,60,90,60,121,490,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,Rolycoly,30,40,50,40,50,30,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
838,Carkol,80,60,90,60,70,50,410,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
839,Coalossal,110,80,120,80,90,30,510,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
839,Coalossal-Gmax,110,80,120,80,90,30,510,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
